food_can/food_can_5,it is a beige can of food
allen_wrench/allen_wrench_1,a set of drill bits
measuring_tape/measuring_tape_1,a tape measure used to measure things
bowl/bowl_3,this is a small red bowl
potato/potato_5,this is a small sweet potato or a yam
banana/banana_3,use to drink tea or coffee
apple/apple_4,i see a red apple
picture_frame/picture_frame_2,a black 5x7 folding frame for 3 pitchers
fork/fork_2,this is a silver fork
scissors/scissors_1,the object is a pair of black scissors
shampoo/shampoo_2,this is a bottle of old spice volcano body wash
presciption_medicine_bottle/presciption_medicine_bottle_3,this is a prescription pill bottle  it holds a specific medicine that was prescribed by a medical professional for a specific person  it will also have instruction on it how to take the medicine
hammer/hammer_1,this is hammer with a yellow and black handle
medicine_bottle/medicine_bottle_4,this is a bottle of over the counter pills with a yellow label
stapler/stapler_1,serve a food
food_jar/food_jar_3,there is a can of tomato sauce  it is unopened and the sauce is red
medicine_bottle/medicine_bottle_5,this is a bottle of medicine with safety seal
plate/plate_2,a medium blue china plate
apple/apple_1,this is a yellow apple
hammer/hammer_1, black
screwdriver/screwdriver_5,this object is a screwdriver
lemon/lemon_2,a round yellow fruit that is sour
hammer/hammer_4,a double sided yellow and black hammer
marker/marker_2,a large black magic marker
bell_pepper/bell_pepper_3,this is a large bottle of dr pepper soda it is facing semisideways and appears to be nearly full
screwdriver/screwdriver_3, blue
bell_pepper/bell_pepper_3,a green pepper
water_bottle/water_bottle_1,a thermo container for water
screwdriver/screwdriver_3,a blue and yellow handled screwdriver
lemon/lemon_1,there is an orange on the turntable
scissors/scissors_1,it is a pair of black scissors
plate/plate_2, blue
toothpaste/toothpaste_1,this is a package of arm and hammer toothpaste
presciption_medicine_bottle/presciption_medicine_bottle_2,this is a standard size pill bottle for holding medications this is an orange medication bottle with a white lid and a pharmacy identity stick on it
can_opener/can_opener_5,it is a silver can opener
plate/plate_1,a paper plate with blue flowers
pencil/pencil_2,the object is a purple mechanical pencil
shampoo/shampoo_3,a tall blue bottle of soap
potato/potato_1,it is a brown potato
can_opener/can_opener_1,a green and white manually operated can opener
food_can/food_can_5,this can pops when you open it
cell_phone/cell_phone_2,an silver older model cell phone it has the rectangular shape of the old nokia phone
syringe/syringe_4,this is a clear syringe it is used to give shots to people  has a needle on the end
tissue_box/tissue_box_1, black lshaped allen wrench it is made of metal
toothpaste/toothpaste_1,refresh our mouth and teeth
coffee_mug/coffee_mug_5,this is a white gold rimmed coffee cup
shampoo/shampoo_1,there is a large bottle of dandruff shampoo in a blue and white bottle
measuring_tape/measuring_tape_5,a yellow
soda_bottle/soda_bottle_3,this is a 2 liter bottle of cherry cocacola with a red lid
shampoo/shampoo_4,it is a clear green bottle of shampoo
allen_wrench/allen_wrench_3,this is a jam busting tool used to unclog garbage disposals
soda_bottle/soda_bottle_2,it is a bottle of coke
syringe/syringe_1,na
medicine_bottle/medicine_bottle_1, red apple it has a stem on it
potato/potato_2,this looks like an idaho potato it is ready to be cooked and eaten
water_bottle/water_bottle_1,this is a blue contigo water bottle
shampoo/shampoo_3,this is a bottle of shampoo
picture_frame/picture_frame_1,a white standing picture frame
lime/lime_2,reduce weight in the body
hand_towel/hand_towel_3,it is a white kitchen towel with christmas motifs
water_bottle/water_bottle_3,this is a bottle of drinking water it has a blue and white lable
shampoo/shampoo_3,this is a blue plastic bottle typically containing body wash or shampoo or conditioner
lemon/lemon_4,it is a lemon
bell_pepper/bell_pepper_1,this is a red female bell pepper this bell pepper looks healthy and in good condition it is shiny and red in color
hand_towel/hand_towel_1, dark frame
soda_bottle/soda_bottle_5,this is small plastic bottle of diet coke
pliers/pliers_3,a pair of side cutters with blue and red hand grips
band_aid/band_aid_3,this is a multi size box of bandaids
lemon/lemon_3,this is a small lemon
measuring_tape/measuring_tape_3,a pink and black measure tape
toothpaste/toothpaste_3,there is a blue tube of toothpaste with a white cap
hammer/hammer_4,here is a yellow hammer with a black handle
bell_pepper/bell_pepper_3,a green pepper
gauze/gauze_2,this is a blue box holding gauze pads
flashlight/flashlight_1,handtool that illuminates areas where it is directed
hammer/hammer_6, nonporous writing surface
band_aid/band_aid_4,there is a big box of bandaids that can be used for a cut
hammer/hammer_6,it is a rubber headed mallet it has a wooden handle and a metal hook
fork/fork_1,this is a silver fork
water_bottle/water_bottle_1,this is a blue
food_can/food_can_4,a can full of beans
book/book_1,a book that you read from
onion/onion_5, light blue dinner plate
water_bottle/water_bottle_5,this is a small plastic bottle of purified water with the lid on it
water_bottle/water_bottle_4,a  refreshing bottle of water it is thirst quenching
allen_wrench/allen_wrench_3,this is a black metal allen wrench that has a hexagonal head and an lshaped arm
potato/potato_1,this is a brown potato
picture_frame/picture_frame_2,this is a triple picture frame
apple/apple_2,this is a green apple
toothpaste/toothpaste_2,a red white and blue box of toothpaste
pencil/pencil_1,a blue led pencil with a white eraser
bell_pepper/bell_pepper_3,this is a green pepper with multiple lumps
screwdriver/screwdriver_5,this is a small red and black screwdriver
coffee_mug/coffee_mug_2,a black ceramic mug with a yellow interior is sitting upright with the handle facing slightly to my left
potato/potato_2,this is called a white potato even though the skin is brown
gauze/gauze_2,a square blue paper box with a green banner and white letters
syringe/syringe_4,this is a syrimge
banana/banana_5,this is a banana with the top cut off and some bruising
cell_phone/cell_phone_1,it is a flat black and white smartphone
plate/plate_1,a white paper plate with blue flowers on top of it sitting on a round electrical device
eye_glasses/eye_glasses_2,it is a folded pair of reading glasses
syringe/syringe_2,an orange colored syringe with a short needle
apple/apple_2,a round fruit that grows from trees
gauze/gauze_2,this is a blue and green box of gauze pads
bowl/bowl_5,this is an empty bowl with a gold ring around it
syringe/syringe_4,it is a clear syringe with no needle
soda_bottle/soda_bottle_4,this is a bottle of water
apple/apple_3,a red apple
shampoo/shampoo_4,object 5 is a bottle of garnier fructis shampoo
shampoo/shampoo_2,a red and white bottle of shampoo
scissors/scissors_5,it is a pair of silver surgical scissors
pencil/pencil_1,a black straight object with a blue clip on the side
notebook/notebook_1,a red spiral notebook
flashlight/flashlight_2,a small black flashlight with handle
coffee_mug/coffee_mug_4,a floral design tea cup with a blue rim on the top and the bottom
onion/onion_2, baked etc
band_aid/band_aid_2,this is a box of assorted bandaids
spoon/spoon_2,this is a silver metal table spoon
food_jar/food_jar_2,this is a glass jar of spaghetti sauce
bowl/bowl_3,object used for opening metal food cans
book/book_2,a red hard covered book
fork/fork_4,this is a silver fork
marker/marker_2,there is a black sharpie there  it says
food_can/food_can_3,a box of peas is used for making healthy people
potato/potato_2,it is a brown potato
can_opener/can_opener_2,a yellow manual can opener
potato/potato_5,a sweet potato with its sprout end pointed towards the right
medicine_bottle/medicine_bottle_4,a bottle of vitamins
apple/apple_1,this is an apple oddly
lime/lime_3,this is a green lime
eye_glasses/eye_glasses_2,a pair of eye glasses
water_bottle/water_bottle_2,this object is a water bottle once opened one can drink water from the bottle
bell_pepper/bell_pepper_1,a red pepper
food_can/food_can_3,it is a sealed can of food
bell_pepper/bell_pepper_2,a ripe red bell pepper with a sturdy green stem on its top and a produce sticker applied to its side
food_jar/food_jar_2,a bottle of salsa
apple/apple_4,this is a red ripe apple this is a healthy unblemished apple that looks to be a washington red apple
picture_frame/picture_frame_4,this is a double picture frame
hand_towel/hand_towel_1,this is what appears to be a somewhat shiny
syringe/syringe_4,this is a hypodermic needle
food_can/food_can_4,it is a black mouse with a wire
plate/plate_1,it is a white paper plate witha blue flowers design
water_bottle/water_bottle_4,clear plastic bottle that holds water for the convienant nature of transporting water
food_can/food_can_2, uncut
measuring_tape/measuring_tape_1,this is a small yellow and black retractable tape measure
presciption_medicine_bottle/presciption_medicine_bottle_1,this object is a prescription pill bottle
lime/lime_2,it is a light green lime
book/book_3,paperback book the title of the  book is opencv and blueprints the picture on the cover is over sun shining in a forest or wooded area
medicine_bottle/medicine_bottle_1,this is a bottle of nyquil
toothpaste/toothpaste_4,refresh our mouth and teeth
marker/marker_5,this is a black sharpie permanent marker the pen itself is grey and has a black cap
mouse/mouse_3,the object is a wired computer mouse
lemon/lemon_1,these are blue scissors they are particularly small and are made out of metal
marker/marker_5,it is a black marker
spoon/spoon_5,this is a white plastic spoon
lightbulb/lightbulb_4,a lightbulb
tissue_box/tissue_box_1,this is a tissue box with tissues coming out of the top it has a yellow and orange pattern on the box
pliers/pliers_1,a pair of pliers with pinck handles
bell_pepper/bell_pepper_5,it is a yellow bell pepper
lightbulb/lightbulb_4,the object is a light bulb
coffee_mug/coffee_mug_3,a white glass mug
picture_frame/picture_frame_5,this is a can opener
banana/banana_2,the object is a bunch of yellow
apple/apple_4,a red apple
toothbrush/toothbrush_2,refresh our mouth and teeth
soda_bottle/soda_bottle_3,a bottle of soda with red label and lid
water_bottle/water_bottle_5,a small plastic bottle of water with a blue label
banana/banana_4,i see a slightly old banana there is a large brown spot near the tip
potato/potato_2,a vegetable that grows from the soil
allen_wrench/allen_wrench_5,na
lightbulb/lightbulb_5,this is a small white lightbulb
lightbulb/lightbulb_5,this is a lightbulb
screwdriver/screwdriver_1,this is a red and white bottle its possibly a body care item like shampoo
syringe/syringe_5,there is an empty syringe of average size
band_aid/band_aid_4,it is a light blue box of bandaids
spoon/spoon_2,the object is a large silver metal slotted spoon
soda_bottle/soda_bottle_4,a plastic bottle of green soda
screwdriver/screwdriver_3,a screwdriver with a blue handle
stapler/stapler_1,a pink stapler
measuring_tape/measuring_tape_4,this is a key chain
syringe/syringe_2,a standard hypodermic needle it has an orange body
food_can/food_can_1,is is a can of cento peeled tomatoes
picture_frame/picture_frame_5,this is a picture frame with a leg on the back the leg is used to prop the picture up
water_bottle/water_bottle_1,this is a  medium sized  blue contigo thermos
syringe/syringe_5,a syringe with green on the tip
banana/banana_1,a yellow bananna with sticker
food_jar/food_jar_3,it is a sealed can of red pasta sauce
hand_towel/hand_towel_2,the object is a gray hand towel you would find in your bathroom
spoon/spoon_1,it is a wooden spoon
banana/banana_3,this banana is ripe and yellow
spoon/spoon_4,a silvertea spoon
potato/potato_3,on the turntable is a small potato with lots of dimples
cap/cap_2,this is a white baseball cap with a yellow b on the front
scissors/scissors_6,this is a small pair of scissors
book/book_2,this item is square or rectangular it is multicolor
plate/plate_2,a blue plate
eye_glasses/eye_glasses_1,this is a pair of glasses
toothpaste/toothpaste_3,this is a crest toothpaste
lemon/lemon_1,a small yellow colored lemon
pliers/pliers_1,this is a pair of tweezers
scissors/scissors_5,the small pair of silver metal scissors lay with the points facing away and to my left the points are slightly open
can_opener/can_opener_2,the object is a yellow colored can opener it is a tool used for opening aluminum cans
coffee_mug/coffee_mug_3,its used for drink coffee or tea
stapler/stapler_3,it is a small purple stapler
bowl/bowl_4,this is a medium blue bowl  the diameter at the top is about four inches
water_bottle/water_bottle_4,this is a bottle of water
medicine_bottle/medicine_bottle_4,this is a bottle of vitamins
food_can/food_can_1,it is a mediumsized blue bowl that can be used for food
picture_frame/picture_frame_5,a side view of a black standup frame
marker/marker_3,object 2 is a dry erase marker
water_bottle/water_bottle_2,this bottled water looks fairly expensive
food_can/food_can_2,diabetics use this to give insulin medicine you fill this device and insert it under the skin
scissors/scissors_1,it is a pair of black and pink scissors
notebook/notebook_1,a redish colored spiral notebook it is stamped with the umbc logo on the front
toothpaste/toothpaste_4,a white plastic tube with a blue label is displayed words on displayed on the label
stapler/stapler_5,the object is  a stapler it is a small stapler
banana/banana_3,this is a yellow banana
pencil/pencil_4,the object is a black pen
lightbulb/lightbulb_3,this is a spotlight bulb
lemon/lemon_3,this is a lemon
coffee_mug/coffee_mug_3,this is a white coffee mug with nothing inside of it
toothbrush/toothbrush_4,a white toothbrush that is still inside of the packaging
screwdriver/screwdriver_4,a phillips screwdriver with a yellow and black handle
measuring_tape/measuring_tape_2,it is a tape measuer
lightbulb/lightbulb_2,this is a larger lightbulb
food_can/food_can_1,this is a can of peeled tomotoes
shampoo/shampoo_1, pink kitchen sponge for washing dishes
potato/potato_5,a vegetable that grows out of the ground
banana/banana_2,this is a normal bunch of bananas
toothbrush/toothbrush_5,a stick like object used to brush teeth
bell_pepper/bell_pepper_1,a red bell pepper
measuring_tape/measuring_tape_1,yellow handheld measuring tape
screwdriver/screwdriver_2,white yellow and blue
screwdriver/screwdriver_3,a blue screwdriver
screwdriver/screwdriver_2,a black flathead screw driver
picture_frame/picture_frame_3,this is a picture frame with integrated stand
apple/apple_4,a dark red apple
syringe/syringe_1,this is a syringe doctors will administer shots and vaccinations with this item
banana/banana_1,this is a banana
flashlight/flashlight_1,this is a medium sized silver flashlight
coffee_mug/coffee_mug_1,a red coffee mug
coffee_mug/coffee_mug_3,a white coffee cup
bell_pepper/bell_pepper_4,a vegetable that has seeds
soda_bottle/soda_bottle_1,i see a bottle of doctor pepper soda
fork/fork_2,a stainless steel dinner fork
scissors/scissors_1,its use for cutting purpose
cell_phone/cell_phone_1,this is a flat rectangular object the rim around the short sides is silver metal while the face is black glass
fork/fork_1,a silver fork
pill_cutter/pill_cutter_1,na
hammer/hammer_3,this is a hammer you can use this to pull nails out of wood
marker/marker_2,a black dry erase marker with a white body and a black cap
bowl/bowl_3,this is a red glass bowl
hammer/hammer_5,a hammer with a mostly black handle with a pink band about 2 inches from the head
food_jar/food_jar_3,a jar of spaghetti sauce
onion/onion_5,an unpeeled yellow onion
hand_towel/hand_towel_2,this is a folded
water_bottle/water_bottle_4,it is an acadia water bottle
scissors/scissors_6,it is a pair of blue scissors
food_can/food_can_5,the object is a can with mostly white label
allen_wrench/allen_wrench_1,this is a set small wrenches in a red case
pliers/pliers_2,the object is a pair of pliars with a red and blue handle
measuring_tape/measuring_tape_5,a silver and yellow measuring tape
stapler/stapler_2,a black stapler gun
lemon/lemon_3,a yellow fruit that is sour
shampoo/shampoo_3,this is a blue plastic bottle containing body wash or shampoo or conditioner
toothbrush/toothbrush_4,this is a packaged tooth brush
notebook/notebook_2,a small black book with an elastic band closure
apple/apple_2,on the table is an averagesized
scissors/scissors_4,the object is a pair of scissors with an orange and grey handle
hammer/hammer_3,a pink and silver hammer
toothbrush/toothbrush_5,this is a packaged toothbrush
cap/cap_2,there is a white
coffee_mug/coffee_mug_3,it is a white mug
plate/plate_3,the plate is maroon in color and round in shape
shampoo/shampoo_3,this is a blue plastic bottle container
apple/apple_3,a bright multi color apple with label on it
pill_cutter/pill_cutter_1,a packages blue pencil sharpner
pencil/pencil_5,use to write note or book
band_aid/band_aid_4,here is a box of band aids it is green on the front with red text
spoon/spoon_5,there is a white plastic spoon
gauze/gauze_2,a box of medicine
screwdriver/screwdriver_5,a short screwdriver with a black and orange handle
medicine_bottle/medicine_bottle_2,this is a bottle of medicine
bowl/bowl_5,a small squarish shaped bowl
bowl/bowl_1,this is a ceramic bowl great for cereals or eating soup it is a better quality bowl because it appears heavier than your usual bowls and it is ceramic
band_aid/band_aid_2,the object is a blue box of bandaids
stapler/stapler_3,a purple stapler
food_jar/food_jar_5,this is a jar of stuffed green olives
potato/potato_3,the object is a red potato
pencil/pencil_4,a black pen
presciption_medicine_bottle/presciption_medicine_bottle_3,a pill container
book/book_3,a paperback book
pliers/pliers_1,one of the instrument to fix tyte
water_bottle/water_bottle_3,there is a plastic bottle of smartwater
shampoo/shampoo_4,this is a bottle of shampoo it is green and translucent
toothbrush/toothbrush_4,this is a toothbrush inside the package used for store display
allen_wrench/allen_wrench_2,here is an allen wrench it is gray and made of metal
banana/banana_2,this is a bunch of ripe bananas
stapler/stapler_5,this is a very small stapler
presciption_medicine_bottle/presciption_medicine_bottle_1,it is an orange prescription bottle with a white label
soda_bottle/soda_bottle_1,it is a plastic bottle of dr pepper
plate/plate_1,a paper plate with blue flowers printed on it
lemon/lemon_4,a medium size yellow lemon
presciption_medicine_bottle/presciption_medicine_bottle_3,a pharmacy pill bottle with the label and cap on it
food_can/food_can_5, medium size
potato/potato_3,there is a red potato that is mostly round with one edge that is somewhat pointy
pliers/pliers_2,blue handled tool used for the pinching and plying of various objects
apple/apple_2,green
band_aid/band_aid_5,this is a box of flexible fabric bandaids
bowl/bowl_2,this is a blue bowl
banana/banana_5,this object is a slightly bruised
pencil/pencil_1,this mechanical pencils eraser has not been used
apple/apple_5,a yellow and red apple with the label on
spoon/spoon_4,it is a silver spoon
bowl/bowl_4,this bowl is a bright sky blue
lime/lime_1,a green lime with the sticker on it
banana/banana_1,may support heart health
onion/onion_3,the object is round and cracked it is a dark purplishred color
toothpaste/toothpaste_5,the object is a tube of toothpaste
sponge/sponge_2,pink square scrubber used for the cleaning of dishes
cell_phone/cell_phone_2,the object is a cellular phone
toothpaste/toothpaste_5,this is a small tube of colgage toothpaste
allen_wrench/allen_wrench_4,this is a small metal tool
onion/onion_1,this is a shallot
plate/plate_4,a green plate
plate/plate_5,square glass display tool used for holding foods
food_jar/food_jar_2,it is a sealed glass jar of salsa
stapler/stapler_5,this is a stapler which is used to combine pages all together
spoon/spoon_2,a metal spoon
food_jar/food_jar_3,glass jar used for the storing of red sauce in aiding pasta and casseroles
toothpaste/toothpaste_5,the object is a tube of toothpaste it appears to hold about 8 ounces of toothpaste
toothbrush/toothbrush_2,this object is a toothbrush with a pink and white handle
can_opener/can_opener_5,a silver manual can opener
toothpaste/toothpaste_4,a red and blue tube of toothpaste
notebook/notebook_2,a black note book consistent with the commercial brand moleskin
hammer/hammer_1,the object is a hammer with a yellow and black handle
can_opener/can_opener_4,a dark grey can opener
measuring_tape/measuring_tape_3, whole potato
apple/apple_3,a shiny red and yellow apple
lightbulb/lightbulb_3,this is a lightbulb cap without the lightbulb
allen_wrench/allen_wrench_4, longlasting light bulb
fork/fork_5,the object is a white plastic fork
cell_phone/cell_phone_3,this is a smartphone
water_bottle/water_bottle_2,a bottle of water with a blue lid
scissors/scissors_3,this seems to be a pair of black safety scissors
band_aid/band_aid_2,a box of flexible fabric band aids
screwdriver/screwdriver_5,this is a black and red tool
bowl/bowl_2,it is a blue bowl
plate/plate_5,a white square plate
marker/marker_6,a red sharpie marker
can_opener/can_opener_4,the manual can opener has a black plastic handle that points away from me and to the left
water_bottle/water_bottle_4,the object is a plastic bottle of acadia water
book/book_4, whole
hammer/hammer_4,a rubber mallet it is black and yellow with a silver metal band
pencil/pencil_1,a small plastic pen or pencil
hammer/hammer_6,this is a spoon  it is a metal utensil that people use to eat it is smooth and has not pointed edges so you need to scoop things into it to hold to food to eat
cell_phone/cell_phone_3,a thin smart mobile phone
allen_wrench/allen_wrench_5,it is a set of hex keys with a yellow holder
spoon/spoon_2,the object is a large metal silver spoon
screwdriver/screwdriver_5,this is a small screwdriver
plate/plate_5,in this image is a glass plate with red design
hand_towel/hand_towel_1,this is a yellow dish towel with white stipes
scissors/scissors_1,i see a pair of scissors
banana/banana_3,a yellow bananna
potato/potato_4,the object is a potato
banana/banana_3,a banana in its peel
band_aid/band_aid_1,it is a box of toystory themed bandaids
band_aid/band_aid_5,the object is a container of bandages
potato/potato_2,a brown potato
potato/potato_3,this is a round brown potatoe
toothbrush/toothbrush_4,this is a brand new tooth brush
pliers/pliers_1,here are a pair of pliers it has pink
shampoo/shampoo_3,the object is a bottle of shampoosoap
picture_frame/picture_frame_1,the object is a picture frame
notebook/notebook_1,this is a fruit umrc spiral 3 hole notebook
lemon/lemon_2,it is a lemon
medicine_bottle/medicine_bottle_5,looks to be some sort of cough syrup red or brown in color
coffee_mug/coffee_mug_2,a black and yellow coffee mug
allen_wrench/allen_wrench_5,a set of tools used to tighten or loosen objects
fork/fork_1,this is a silver fork
spoon/spoon_5,use to eat
pliers/pliers_1,a pink pail of pliers
hammer/hammer_1,this is a hammer with yellow and black handle
coffee_mug/coffee_mug_1,this object is a large red coffee cup
toothbrush/toothbrush_3,it is a green
banana/banana_2,a bunch of five banannas
water_bottle/water_bottle_1,this is a metallic blue sports water bottle
potato/potato_5,a sweet potato yam
lightbulb/lightbulb_4,i see a lightbulb
onion/onion_4,a white onion 
potato/potato_2,there is a potato there  it is brown with spots and fairly large
toothpaste/toothpaste_5, a label
shampoo/shampoo_5,a blue plastic bottle of shampoo
lightbulb/lightbulb_1, with one or more striking surfaces
pliers/pliers_1,a pink pair of pliers
lemon/lemon_5,this is a standard healthy looking lemon fruit this is a lemon that still has the manufacturers sticker on it
coffee_mug/coffee_mug_3,a white coffee cup
hand_towel/hand_towel_3,a folded white dish towel
bell_pepper/bell_pepper_5,here is a bell pepper it is yellow
notebook/notebook_2,small paper binded object used for writing in
spoon/spoon_4,a silver tea spoon
syringe/syringe_3,a small hypodermic needle it is unsure if the needle is full
apple/apple_3,the object is a red apple
medicine_bottle/medicine_bottle_3,this is a small plastic medicine bottle
measuring_tape/measuring_tape_1,a yellow and black tape measure
band_aid/band_aid_5,this is a box of flexible fabric band aids
water_bottle/water_bottle_1,this is a dark blue water bottle
toothpaste/toothpaste_2,an unopened box of colgate brand toothpaste
medicine_bottle/medicine_bottle_1,it is a bottle of liquid medicine with a white cap
food_can/food_can_5,this is a small can of whole kernel yellow corn
book/book_2,it is a red textbook on artificial intelligence
allen_wrench/allen_wrench_5,a set of allen wrenches
marker/marker_2,it is a black marker for a dry erase board  the label is white with black writing and it has a black cap
lime/lime_2,a yellow lemon
flashlight/flashlight_2,this is a small black pocket type flashlight
eye_glasses/eye_glasses_2,the object is a black cup with an orange interior
flashlight/flashlight_3,na
banana/banana_4,there is a yellow banana that has some bruises on it
cap/cap_2,a white branded breitling cap facing away from me
bell_pepper/bell_pepper_5,its used for cooking
picture_frame/picture_frame_1,it is the back of a white picture frame
pencil/pencil_5,a yellow ball point pen
toothbrush/toothbrush_4,use to clean the teeth
food_jar/food_jar_5,store a food
water_bottle/water_bottle_4,an inexpensive disposable plastic water bottle filled with water
presciption_medicine_bottle/presciption_medicine_bottle_1,it is a prescribed medicine bottle with a white twist cap
lemon/lemon_3,this is a lemon
allen_wrench/allen_wrench_3,this is a large l wrench
fork/fork_4,there is a silver fork with a rounded handle
marker/marker_3,a green marker
toothpaste/toothpaste_4,the object is a tube of toothpaste
mouse/mouse_2,a wired black computer mouse with usb connector
medicine_bottle/medicine_bottle_1,it is a halffull bottle of dayquil
scissors/scissors_1,the object is black
cell_phone/cell_phone_2,use to send message and received calls
potato/potato_2,it is a brown potato
measuring_tape/measuring_tape_2,this is an automatic measuinr tape that is 25 inches long when the measuring tape is released
measuring_tape/measuring_tape_4,it is a black keychain tape measure
pliers/pliers_4,the object is a pair of pliers
lightbulb/lightbulb_3,it is a big book
water_bottle/water_bottle_2,a bottle of water the bottle does not have any liquid in it
plate/plate_2,this is a shiny blue plate
bowl/bowl_1, with words and images printed on it
stapler/stapler_5,this is a bottle for a prescription the bottle itself is orange and transparent with a label and the lid is white
gauze/gauze_1,this is a small plastic bag containing a white substance
shampoo/shampoo_2,a bottle of old spice brand shampoo this particular scent is named volcano
toothpaste/toothpaste_2,a box of toothpaste
food_can/food_can_2,this is a can of black beans
hammer/hammer_6,a black rubber mallat
banana/banana_1,this is a banana
toothbrush/toothbrush_2,a pink and white handled toothbrush
syringe/syringe_3,removing dental plaque and food from the teeth
hand_towel/hand_towel_3,this is a green plastic bottle with a soft drink contained inside
scissors/scissors_5,this is a set of silver metal scissors
eye_glasses/eye_glasses_3,the object is a pair of glasses
plate/plate_2,it is a light blue bowl
bell_pepper/bell_pepper_2,this is a fresh red bell pepper
lemon/lemon_1,it is a lemon
stapler/stapler_5,this is a hand stapler for paper  the handle is purple
allen_wrench/allen_wrench_2,this is an l wrench
cap/cap_2,a white ball cap
presciption_medicine_bottle/presciption_medicine_bottle_3,your pills are kept in this
pencil/pencil_1,the object is a bottle of water with a sport cap
lemon/lemon_4,a yellow lemon
food_jar/food_jar_5,this is a jar of olives
shampoo/shampoo_5,here is a bottle of shampoo it is blue with a gold cap
book/book_5,the object is large hardcover book
lemon/lemon_1,a pink gripped tool with a long metallic nose shaped top
pliers/pliers_2,this is a pair of needle nose pliers with blue and red handles
bowl/bowl_4,the object is a bowl the bowl is blue
potato/potato_4,a small brown potato
lightbulb/lightbulb_3,the object is a light bulb it appears to be a normal sized led
syringe/syringe_4,it is a small clear and black syringe
lemon/lemon_1,it is a small round lemon
food_can/food_can_2,a can of hanover black beans the label is white and red with a photo of beans in a spoon
sponge/sponge_2,a pink sponge
water_bottle/water_bottle_1,this is a blue water bottle thermos it has a gray spout
apple/apple_4,here is a dark
eye_glasses/eye_glasses_4,a pair of metal reading glasses
potato/potato_5,a sweet potato
pill_cutter/pill_cutter_1,na
cell_phone/cell_phone_1,a basic smart phone similar to an iphone or a samsung
medicine_bottle/medicine_bottle_4,a bottle of vitimans
presciption_medicine_bottle/presciption_medicine_bottle_3,it is an amber colored plastic bottle
picture_frame/picture_frame_2, like for shampoo
marker/marker_1,a red magic marker
picture_frame/picture_frame_3,a empty black standing picture frame
banana/banana_3,this is a blue bottle of shampoo
marker/marker_1,this is a red expo marker
stapler/stapler_2,this is a stapler it is black
bell_pepper/bell_pepper_3,this is a green pepper
potato/potato_5,a sweet potato
bowl/bowl_4,this is a blue bowl
fork/fork_4,this is a fork
toothbrush/toothbrush_5,this is a white toothbrush with some blue on it it is still in the package
lightbulb/lightbulb_5,a small white light
tissue_box/tissue_box_1,this object is a care one box of flexible fabric bandaids
bell_pepper/bell_pepper_2,a red bell pepper
hammer/hammer_2,this is a black and yellow handled hammer
pliers/pliers_3,a tool used to cut wires
toothbrush/toothbrush_5,a blue packaged toothbrush
marker/marker_6,this is a red sharpie marker
spoon/spoon_1,a large wooden object used to stir foods in a pot
fork/fork_4,this is a fork
toothbrush/toothbrush_2,this is a toothbrush and is used to clean teeth
band_aid/band_aid_2,this is a blue box of band aids
stapler/stapler_2,this is a black stapler
banana/banana_2,this is a bunch of slightly overripe bananas
bell_pepper/bell_pepper_4,it is an orange bell pepper
toothpaste/toothpaste_1,a box that holds toothpaste
mouse/mouse_1,the object is a wired
hand_towel/hand_towel_2,this is a folded gray hand towel
onion/onion_2,this is a big onion
mouse/mouse_1,this is a rather slim headed hammer it was a yellow and black handle with a silver top
book/book_4,this is a book titled algorithms
measuring_tape/measuring_tape_2,a tape measure used to measure things
hammer/hammer_6,a rubber mallet with a wooden handle sits on its side with the flat rubber head pointing to the right  there is a metal hook in the end of its handle that is facing me with its open side
medicine_bottle/medicine_bottle_3,it is a small over the counter medicine bottle that is white with a white cap
stapler/stapler_2,this is a black desk stapler
hammer/hammer_4,distance etc
potato/potato_2,this is a starchy vegetable
pliers/pliers_3,blue and red handled pliers
pliers/pliers_1,the object is a pair or pink handled pliers
bell_pepper/bell_pepper_3,it is a green bell pepper
picture_frame/picture_frame_1,the object is a white picture frame
syringe/syringe_5,this is a syringe
onion/onion_5,this is a yellow onion
hand_towel/hand_towel_3,this is used in the kitchen to wipe down a counter top or to wipe off ones hands
toothbrush/toothbrush_2,a red and white plastic toothbrush
shampoo/shampoo_3,a dark blue plastic squeeze bottle
shampoo/shampoo_2,a red and white bottle of soap
presciption_medicine_bottle/presciption_medicine_bottle_3,a bottle of precription medicine
toothbrush/toothbrush_1, and yellow hammer
food_can/food_can_1,this is a yellow wrapped can food product
scissors/scissors_3,this is a pair of shears
soda_bottle/soda_bottle_5,this is a bottle of soda pop
toothbrush/toothbrush_2,a pink and white toothbrush
bell_pepper/bell_pepper_3,a bright green bell pepper
toothbrush/toothbrush_2,this is a toothbrush with a pink handle and blue bristles
bell_pepper/bell_pepper_5,a yellow pepper with a sticker
presciption_medicine_bottle/presciption_medicine_bottle_1,the object is a bottle of prescription pills
bowl/bowl_3,this is a dark red bowl for cereal or soupq
screwdriver/screwdriver_3,the object is a screwdriver with a dark blue handle
tissue_box/tissue_box_1,the object is a box of kleenex
notebook/notebook_2,a black tablet cover
shampoo/shampoo_3,it is a bottle of suave mens body wash
toothbrush/toothbrush_5,a new  blue handled colgate toothbrush in its package
book/book_2,red square tool sed for holding words for reading by humans
plate/plate_2,the object is a blue glass or ceramic plate
